osmid,road type,length,geometry
576634349,tertiary,808.5620000000001,"MULTILINESTRING ((104.0647358 30.6570901, 104.0636453 30.6570691, 104.0647358 30.6570901), (104.0655174 30.6570696, 104.0647358 30.6570901), (104.0647358 30.6570901, 104.0655174 30.6570696), (104.0659817 30.6570583, 104.0655174 30.6570696), (104.0655174 30.6570696, 104.0659817 30.6570583), (104.0659817 30.6570583, 104.0664746 30.6570509), (104.0664746 30.6570509, 104.0659817 30.6570583), (104.0664746 30.6570509, 104.0678698 30.6570033, 104.0664746 30.6570509))"
576634348,unclassified,382.102,"LINESTRING (104.0650124 30.65959, 104.065159 30.6595916, 104.0670096 30.6596124, 104.065159 30.6595916, 104.0650124 30.65959)"
576634369,unclassified,92.532,"LINESTRING (104.0761356 30.6501141, 104.0763243 30.6504972, 104.0761356 30.6501141)"
576634354,unclassified,268.744,"LINESTRING (104.0748932 30.6501197, 104.0749774 30.6504728, 104.0751675 30.6508325, 104.0755256 30.6511644, 104.0751675 30.6508325, 104.0749774 30.6504728, 104.0748932 30.6501197)"
576634368,residential,137.274,"LINESTRING (104.0801058 30.6519888, 104.0804665 30.6525224, 104.0801058 30.6519888)"
576653499,service,375.022,"LINESTRING (104.069817 30.6710337, 104.070443 30.6718626, 104.0706103 30.6719151, 104.0709226 30.672389, 104.0706103 30.6719151, 104.070443 30.6718626, 104.069817 30.6710337)"
576653654,unclassified,364.744,"LINESTRING (104.0673725 30.6741588, 104.0681494 30.6752026, 104.0684522 30.6755072, 104.0681494 30.6752026, 104.0673725 30.6741588)"
576684154,unclassified,198.778,"LINESTRING (104.0546963 30.6738374, 104.0556216 30.6734305, 104.0546963 30.6738374)"
576684157,residential,157.558,"LINESTRING (104.0509632 30.6737142, 104.0516824 30.6733688, 104.0509632 30.6737142)"
658055758,residential,777.69,"LINESTRING (104.0494177 30.6687137, 104.0501417 30.6683797, 104.0522151 30.6674231, 104.0522237 30.6673528, 104.0520604 30.6671089, 104.0521979 30.6670386, 104.0522108 30.6669832, 104.0520894 30.6667892, 104.0522108 30.6669832, 104.0521979 30.6670386, 104.0520604 30.6671089, 104.0522237 30.6673528, 104.0522151 30.6674231, 104.0501417 30.6683797, 104.0494177 30.6687137)"
576684192,unclassified,874.238,"LINESTRING (104.0414675 30.6733515, 104.0420806 30.6743184, 104.0423235 30.6744143, 104.0424952 30.6744164, 104.0428516 30.6743127, 104.0429337 30.6744734, 104.0431497 30.6744706, 104.0433422 30.6745037, 104.0435875 30.6747153, 104.0439572 30.6753857, 104.0440866 30.6754493, 104.0442746 30.6755659, 104.044389 30.6757739, 104.0442746 30.6755659, 104.0440866 30.6754493, 104.0439572 30.6753857, 104.0435875 30.6747153, 104.0433422 30.6745037, 104.0431497 30.6744706, 104.0429337 30.6744734, 104.0428516 30.6743127, 104.0424952 30.6744164, 104.0423235 30.6744143, 104.0420806 30.6743184, 104.0414675 30.6733515)"
576684193,unclassified,874.238,"LINESTRING (104.0414675 30.6733515, 104.0420806 30.6743184, 104.0423235 30.6744143, 104.0424952 30.6744164, 104.0428516 30.6743127, 104.0429337 30.6744734, 104.0431497 30.6744706, 104.0433422 30.6745037, 104.0435875 30.6747153, 104.0439572 30.6753857, 104.0440866 30.6754493, 104.0442746 30.6755659, 104.044389 30.6757739, 104.0442746 30.6755659, 104.0440866 30.6754493, 104.0439572 30.6753857, 104.0435875 30.6747153, 104.0433422 30.6745037, 104.0431497 30.6744706, 104.0429337 30.6744734, 104.0428516 30.6743127, 104.0424952 30.6744164, 104.0423235 30.6744143, 104.0420806 30.6743184, 104.0414675 30.6733515)"
576684188,unclassified,887.024,"MULTILINESTRING ((104.044389 30.6757739, 104.0444165 30.6758263, 104.044389 30.6757739), (104.044389 30.6757739, 104.0442746 30.6755659, 104.0440866 30.6754493, 104.0439572 30.6753857, 104.0435875 30.6747153, 104.0433422 30.6745037, 104.0431497 30.6744706, 104.0429337 30.6744734, 104.0428516 30.6743127, 104.0424952 30.6744164, 104.0423235 30.6744143, 104.0420806 30.6743184, 104.0414675 30.6733515, 104.0420806 30.6743184, 104.0423235 30.6744143, 104.0424952 30.6744164, 104.0428516 30.6743127, 104.0429337 30.6744734, 104.0431497 30.6744706, 104.0433422 30.6745037, 104.0435875 30.6747153, 104.0439572 30.6753857, 104.0440866 30.6754493, 104.0442746 30.6755659, 104.044389 30.6757739))"
576684190,residential,411.06800000000004,"LINESTRING (104.0389635 30.6747192, 104.0390092 30.6733704, 104.0395161 30.6731276, 104.0390092 30.6733704, 104.0389635 30.6747192)"
834256913,tertiary,263.344,"LINESTRING (104.040453 30.6746244, 104.0409387 30.6753975, 104.0409834 30.6754687, 104.0411064 30.6756667, 104.0409834 30.6754687, 104.0409387 30.6753975, 104.040453 30.6746244)"
834256914,tertiary,263.344,"LINESTRING (104.040453 30.6746244, 104.0409387 30.6753975, 104.0409834 30.6754687, 104.0411064 30.6756667, 104.0409834 30.6754687, 104.0409387 30.6753975, 104.040453 30.6746244)"
576684198,unclassified,256.316,"LINESTRING (104.0456369 30.6694953, 104.0467902 30.6689085, 104.0456369 30.6694953)"
576684199,service,325.486,"LINESTRING (104.044531 30.6689408, 104.0443496 30.6686653, 104.0445354 30.6685313, 104.0441878 30.6680209, 104.0445407 30.667853, 104.0441878 30.6680209, 104.0445354 30.6685313, 104.0443496 30.6686653, 104.044531 30.6689408)"
576684200,service,264.97,"LINESTRING (104.0434626 30.6676446, 104.0437502 30.6680622, 104.0441039 30.6679745, 104.0444978 30.6677824, 104.0441039 30.6679745, 104.0437502 30.6680622, 104.0434626 30.6676446)"
576684202,unclassified,216.698,"LINESTRING (104.0418175 30.66552, 104.042354 30.6663782, 104.0418175 30.66552)"
576684205,residential,509.68000000000006,"MULTILINESTRING ((104.0409087 30.6607578, 104.0409354 30.6607956, 104.0409087 30.6607578), (104.0409087 30.6607578, 104.0407996 30.6606036, 104.0389316 30.6598711, 104.0388105 30.6598359, 104.0385894 30.6598553, 104.0388105 30.6598359, 104.0389316 30.6598711, 104.0407996 30.6606036, 104.0409087 30.6607578))"
576684206,tertiary,1279.672,"MULTILINESTRING ((104.0367092 30.6600907, 104.0363709 30.6602356, 104.0357048 30.6604278, 104.0355372 30.6605646, 104.0349785 30.6612115, 104.0345918 30.6618768, 104.0344414 30.6624313, 104.0343812 30.6628453, 104.0344371 30.6629784, 104.0347879 30.6633661, 104.0344371 30.6629784, 104.0343812 30.6628453, 104.0344414 30.6624313, 104.0345918 30.6618768, 104.0349785 30.6612115, 104.0355372 30.6605646, 104.0357048 30.6604278, 104.0363709 30.6602356, 104.0367092 30.6600907), (104.0367092 30.6600907, 104.036865 30.6599953, 104.0371444 30.6598844, 104.0375999 30.6598142, 104.0383317 30.659825, 104.0375999 30.6598142, 104.0371444 30.6598844, 104.036865 30.6599953, 104.0367092 30.6600907))"
910279276,secondary,429.56199999999995,"LINESTRING (104.0347879 30.6633661, 104.0365849 30.6622515, 104.0378025 30.6615375, 104.0380548 30.6614129, 104.0383132 30.6613079, 104.0385209 30.6612329)"
890791646,primary,81.004,"LINESTRING (104.0383317 30.659825, 104.038335 30.6597789, 104.0383868 30.6594584, 104.0383943 30.6592032, 104.0383974 30.6590998)"
358371880,primary,205.948,"LINESTRING (104.0385461 30.6594563, 104.0385865 30.65978, 104.0385894 30.6598553, 104.0385209 30.6612329, 104.0385173 30.6613052)"
576684208,residential,312.65599999999995,"MULTILINESTRING ((104.0370056 30.6578214, 104.0371709 30.6580743, 104.0370056 30.6578214), (104.0370056 30.6578214, 104.0369768 30.6577773, 104.036994 30.657574, 104.0371315 30.6574816, 104.037342 30.6574705, 104.0376171 30.6575962, 104.037758 30.6578283, 104.0376171 30.6575962, 104.037342 30.6574705, 104.0371315 30.6574816, 104.036994 30.657574, 104.0369768 30.6577773, 104.0370056 30.6578214))"
576684209,residential,673.864,"MULTILINESTRING ((104.0363752 30.6577995, 104.0361689 30.6574225, 104.0359325 30.6572155, 104.0357521 30.6570011, 104.0357306 30.6568902, 104.0357297 30.6566092), (104.0357297 30.6566092, 104.0357306 30.6568902, 104.0357521 30.6570011, 104.0359325 30.6572155, 104.0361689 30.6574225, 104.0363752 30.6577995), (104.0357297 30.6566092, 104.035726 30.6554868, 104.0357297 30.6566092), (104.0363752 30.6577995, 104.0370056 30.6578214, 104.0363752 30.6577995))"
576684212,unclassified,85.98,"LINESTRING (104.0359731 30.6579722, 104.0363752 30.6577995, 104.0359731 30.6579722)"
576684210,unclassified,523.666,"LINESTRING (104.0357297 30.6566092, 104.0384669 30.6566277, 104.0357297 30.6566092)"
576684229,unclassified,328.25,"LINESTRING (104.036244 30.6536908, 104.0363544 30.6534387, 104.0364022 30.6531393, 104.0364334 30.6522353, 104.0364022 30.6531393, 104.0363544 30.6534387, 104.036244 30.6536908)"
576684232,residential,731.2280000000001,"MULTILINESTRING ((104.0364334 30.6522353, 104.0386474 30.6522616, 104.0364334 30.6522353), (104.0364334 30.6522353, 104.0348257 30.6522156, 104.0364334 30.6522353))"
576684234,service,247.958,"LINESTRING (104.0387591 30.652956, 104.0392307 30.652956, 104.03948 30.6530632, 104.0397937 30.6530595, 104.0397937 30.6532591, 104.0397937 30.6530595, 104.03948 30.6530632, 104.0392307 30.652956, 104.0387591 30.652956)"
459085949,primary,175.398,"LINESTRING (104.0613484 30.65479, 104.0604 30.65344)"
577364619,service,1226.92,"MULTILINESTRING ((104.0454034 30.6792175, 104.0457911 30.6795318, 104.046202 30.6792175, 104.0464495 30.6790127, 104.0467904 30.6788239, 104.0472948 30.678362, 104.0473088 30.6782375, 104.0469539 30.6780206, 104.0466176 30.6777796, 104.0463701 30.677635, 104.0461646 30.6778358, 104.0460712 30.6780447, 104.0458191 30.6781612), (104.0458191 30.6781612, 104.0460712 30.6780447, 104.0461646 30.6778358, 104.0463701 30.677635, 104.0466176 30.6777796, 104.0469539 30.6780206, 104.0473088 30.6782375, 104.0472948 30.678362, 104.0467904 30.6788239, 104.0464495 30.6790127, 104.046202 30.6792175, 104.0457911 30.6795318, 104.0454034 30.6792175), (104.0454034 30.6792175, 104.0451559 30.6788158, 104.0453847 30.6785909, 104.0454128 30.6782897, 104.0455435 30.6782054, 104.0458191 30.6781612), (104.0458191 30.6781612, 104.0455435 30.6782054, 104.0454128 30.6782897, 104.0453847 30.6785909, 104.0451559 30.6788158, 104.0454034 30.6792175))"
577364622,service,94.964,"LINESTRING (104.0454746 30.6778537, 104.0458191 30.6781612, 104.0454746 30.6778537)"
577364624,residential,535.8199999999999,"MULTILINESTRING ((104.0405897 30.6780877, 104.0409055 30.6786082, 104.0408644 30.6787252, 104.0395127 30.6793271, 104.0408644 30.6787252, 104.0409055 30.6786082, 104.0405897 30.6780877), (104.0405897 30.6780877, 104.0403819 30.67774, 104.0405897 30.6780877))"
577364629,service,402.098,"MULTILINESTRING ((104.0412408 30.6777682, 104.0416216 30.6775874, 104.0417477 30.6777641, 104.0413648 30.6779448, 104.0412408 30.6777682), (104.0412408 30.6777682, 104.0413648 30.6779448, 104.0417477 30.6777641, 104.0416216 30.6775874, 104.0412408 30.6777682), (104.0412408 30.6777682, 104.0405897 30.6780877, 104.0412408 30.6777682))"
577364623,residential,448.87800000000004,"LINESTRING (104.0395127 30.6793271, 104.0408644 30.6787252, 104.0409055 30.6786082, 104.0405897 30.6780877, 104.0409055 30.6786082, 104.0408644 30.6787252, 104.0395127 30.6793271)"
577364630,service,910.3240000000001,"MULTILINESTRING ((104.0406477 30.6795676, 104.0405204 30.679651, 104.0403975 30.6797831, 104.0403027 30.6799221, 104.0402394 30.6800389, 104.0401722 30.6801631, 104.0400936 30.6803141, 104.0401722 30.6801631, 104.0402394 30.6800389, 104.0403027 30.6799221, 104.0403975 30.6797831, 104.0405204 30.679651, 104.0406477 30.6795676), (104.0406477 30.6795676, 104.0409496 30.6794088), (104.0409496 30.6794088, 104.0406477 30.6795676), (104.0423854 30.6784989, 104.0421444 30.6787118, 104.0419392 30.6788884, 104.0409496 30.6794088), (104.0409496 30.6794088, 104.0419392 30.6788884, 104.0421444 30.6787118, 104.0423854 30.6784989), (104.0423854 30.6784989, 104.0434223 30.6775831, 104.0434809 30.6775388, 104.0434223 30.6775831, 104.0423854 30.6784989))"
1161403011,service,171.62,"LINESTRING (104.0406477 30.6795676, 104.0406381 30.6795516, 104.0406086 30.6794969, 104.0406051 30.6794837, 104.0406104 30.6794737, 104.0412355 30.679143, 104.0412682 30.6791179, 104.0412355 30.679143, 104.0406104 30.6794737, 104.0406051 30.6794837, 104.0406086 30.6794969, 104.0406381 30.6795516, 104.0406477 30.6795676)"
974076316,service,171.62,"LINESTRING (104.0406477 30.6795676, 104.0406381 30.6795516, 104.0406086 30.6794969, 104.0406051 30.6794837, 104.0406104 30.6794737, 104.0412355 30.679143, 104.0412682 30.6791179, 104.0412355 30.679143, 104.0406104 30.6794737, 104.0406051 30.6794837, 104.0406086 30.6794969, 104.0406381 30.6795516, 104.0406477 30.6795676)"
577364631,service,171.62,"LINESTRING (104.0406477 30.6795676, 104.0406381 30.6795516, 104.0406086 30.6794969, 104.0406051 30.6794837, 104.0406104 30.6794737, 104.0412355 30.679143, 104.0412682 30.6791179, 104.0412355 30.679143, 104.0406104 30.6794737, 104.0406051 30.6794837, 104.0406086 30.6794969, 104.0406381 30.6795516, 104.0406477 30.6795676)"
577364634,service,116.952,"LINESTRING (104.0413539 30.6795133, 104.0416863 30.6799547, 104.0413539 30.6795133)"
1161403010,service,383.25600000000003,"MULTILINESTRING ((104.041115 30.6796348, 104.0410182 30.6796813, 104.041115 30.6796348), (104.0413539 30.6795133, 104.0413454 30.679524, 104.041115 30.6796348), (104.041115 30.6796348, 104.0413454 30.679524, 104.0413539 30.6795133), (104.0413539 30.6795133, 104.0413673 30.6794964, 104.0413892 30.6794514, 104.0414125 30.6794243, 104.042699 30.6787707, 104.0414125 30.6794243, 104.0413892 30.6794514, 104.0413673 30.6794964, 104.0413539 30.6795133))"
577364638,tertiary_link,30.627000000000002,"LINESTRING (104.0434876 30.6834124, 104.0434633 30.6833302, 104.0434201 30.6832821, 104.0433369 30.6832554, 104.0432751 30.6832495)"
890791656,primary,654.7850000000001,"LINESTRING (104.0449802 30.6858882, 104.0446529 30.6858209, 104.0443501 30.6857477, 104.0442587 30.6857212, 104.0440179 30.6856514, 104.0437661 30.6855487, 104.0435465 30.6854413, 104.0431089 30.6851744, 104.0427454 30.6848777, 104.042428 30.6845041, 104.0421477 30.6840165, 104.0409541 30.6820798, 104.0406924 30.6816565)"
726610468,primary,654.7850000000001,"LINESTRING (104.0449802 30.6858882, 104.0446529 30.6858209, 104.0443501 30.6857477, 104.0442587 30.6857212, 104.0440179 30.6856514, 104.0437661 30.6855487, 104.0435465 30.6854413, 104.0431089 30.6851744, 104.0427454 30.6848777, 104.042428 30.6845041, 104.0421477 30.6840165, 104.0409541 30.6820798, 104.0406924 30.6816565)"
577364640,primary,654.7850000000001,"LINESTRING (104.0449802 30.6858882, 104.0446529 30.6858209, 104.0443501 30.6857477, 104.0442587 30.6857212, 104.0440179 30.6856514, 104.0437661 30.6855487, 104.0435465 30.6854413, 104.0431089 30.6851744, 104.0427454 30.6848777, 104.042428 30.6845041, 104.0421477 30.6840165, 104.0409541 30.6820798, 104.0406924 30.6816565)"
577364643,primary_link,46.245,"LINESTRING (104.0425434 30.6847246, 104.0420598 30.6847265)"
577364644,primary_link,50.242,"LINESTRING (104.0421296 30.6836829, 104.0426517 30.6837334)"
577364646,unclassified,194.076,"LINESTRING (104.041037 30.6848731, 104.0411752 30.6846669, 104.0413013 30.6845829, 104.0414883 30.6846074, 104.0418236 30.6847776, 104.0414883 30.6846074, 104.0413013 30.6845829, 104.0411752 30.6846669, 104.041037 30.6848731)"
577364647,unclassified,573.81,"LINESTRING (104.0410695 30.6858101, 104.0407321 30.6857856, 104.0403296 30.6856318, 104.0402158 30.685464, 104.0402076 30.6851004, 104.0402727 30.6849605, 104.0404475 30.6848312, 104.0407565 30.6848312, 104.0414704 30.68524, 104.0407565 30.6848312, 104.0404475 30.6848312, 104.0402727 30.6849605, 104.0402076 30.6851004, 104.0402158 30.685464, 104.0403296 30.6856318, 104.0407321 30.6857856, 104.0410695 30.6858101)"
577364648,residential,391.402,"LINESTRING (104.0354208 30.6829362, 104.0372269 30.6821086, 104.0354208 30.6829362)"
577364649,residential,505.272,"MULTILINESTRING ((104.0372269 30.6821086, 104.0371239 30.6819392), (104.0371239 30.6819392, 104.0372269 30.6821086), (104.0371239 30.6819392, 104.0365229 30.6809503, 104.0371239 30.6819392), (104.0372269 30.6821086, 104.0377309 30.6829708, 104.0372269 30.6821086))"
577364651,service,187.952,"LINESTRING (104.0378021 30.6829392, 104.0382659 30.6836843, 104.0378021 30.6829392)"
577364655,residential,618.33,"LINESTRING (104.0371239 30.6819392, 104.0399603 30.680605, 104.0371239 30.6819392)"
577364658,residential,566.498,"MULTILINESTRING ((104.0355713 30.6858156, 104.0365326 30.6868698, 104.0355713 30.6858156), (104.0355713 30.6858156, 104.0347048 30.6848653, 104.0355713 30.6858156))"
577364664,residential,870.4899999999999,"LINESTRING (104.0346751 30.6879542, 104.0358542 30.6892401, 104.0360316 30.6892802, 104.0367741 30.6888545, 104.0369843 30.6888907, 104.0374746 30.6894409, 104.0374326 30.6895814, 104.037484 30.689722, 104.037646 30.6898384, 104.037484 30.689722, 104.0374326 30.6895814, 104.0374746 30.6894409, 104.0369843 30.6888907, 104.0367741 30.6888545, 104.0360316 30.6892802, 104.0358542 30.6892401, 104.0346751 30.6879542)"
577364669,unclassified,63.066,"LINESTRING (104.0366481 30.6906376, 104.0369268 30.6907892, 104.0366481 30.6906376)"
577364673,residential,283.406,"MULTILINESTRING ((104.0350082 30.6861858, 104.034408 30.6866048, 104.0350082 30.6861858), (104.0350082 30.6861858, 104.0355713 30.6858156, 104.0350082 30.6861858))"
577364675,service,417.4,"MULTILINESTRING ((104.0350082 30.6861858, 104.0357676 30.6870002, 104.0350082 30.6861858), (104.0350082 30.6861858, 104.0344226 30.6855223, 104.0350082 30.6861858))"
577364714,residential,192.982,"LINESTRING (104.0348396 30.6792056, 104.0353187 30.6799693, 104.0348396 30.6792056)"
577364717,residential,280.964,"MULTILINESTRING ((104.0350591 30.6791003, 104.0348396 30.6792056, 104.0350591 30.6791003), (104.0350591 30.6791003, 104.0361224 30.67859, 104.0350591 30.6791003))"
577364706,residential,501.6360000000001,"LINESTRING (104.0361993 30.6786922, 104.0369503 30.6783324, 104.036843 30.6781478, 104.038144 30.6774667, 104.036843 30.6781478, 104.0369503 30.6783324, 104.0361993 30.6786922)"
577364709,residential,191.604,"MULTILINESTRING ((104.0361993 30.6786922, 104.0365732 30.6793585, 104.0361993 30.6786922), (104.0361993 30.6786922, 104.0361224 30.67859, 104.0361993 30.6786922))"
577364711,service,133.33,"LINESTRING (104.0357862 30.6780648, 104.0361224 30.67859, 104.0357862 30.6780648)"
577364720,service,132.626,"LINESTRING (104.0346826 30.6785995, 104.0350591 30.6791003, 104.0346826 30.6785995)"
577364723,service,872.1619999999999,"LINESTRING (104.0344771 30.6784669, 104.0342903 30.6781898, 104.0378903 30.6763502, 104.0342903 30.6781898, 104.0344771 30.6784669)"
890791652,primary,666.9449999999999,"LINESTRING (104.0403556 30.6811082, 104.0400484 30.6805946, 104.0389136 30.6786959, 104.0384793 30.6779488, 104.0381897 30.677262, 104.0380125 30.6766292, 104.0379756 30.6764077, 104.037927 30.6759342, 104.0379161 30.6755646)"
844894005,primary,666.9449999999999,"LINESTRING (104.0403556 30.6811082, 104.0400484 30.6805946, 104.0389136 30.6786959, 104.0384793 30.6779488, 104.0381897 30.677262, 104.0380125 30.6766292, 104.0379756 30.6764077, 104.037927 30.6759342, 104.0379161 30.6755646)"
